,AAPL,GOOG,IBM,MSFT
2010-08-27 16:00:00,-1.3398392232482932,-1.1995383817665408,-1.4341140927000744,-1.1981880797262996
2010-08-30 16:00:00,-1.1142012584684406,-1.3518709475233102,-1.684776887941597,-1.4979276514315769
2010-08-31 16:00:00,-0.94461544248995821,-1.3243971651963109,-1.5633011056234467,-1.6441683164836827
2010-09-01 16:00:00,0.09980621893474538,-0.75814007920416859,-0.60239813964657551,-0.91742442418107828
2010-09-02 16:00:00,0.47009048842986328,-0.54450391709205248,-0.77424542425408172,-0.77164807892319331
2010-09-03 16:00:00,1.5373371648647107,-0.10354087024710054,0.20005141920441213,-0.071792358735205661
2010-09-07 16:00:00,1.5035373437962323,-0.34668585899883164,-0.32947030239949882,-0.6726318375889524
2010-09-08 16:00:00,2.1991789327394655,0.14365221237457251,-0.17964170191871856,-0.67664886299814597
2010-09-09 16:00:00,1.8988081541356741,0.62062017232747246,0.04033984568680743,-0.38846116755975657
2010-09-10 16:00:00,1.710822898760902,0.7331674566034635,0.89872280869632581,-0.76558503906966013
2010-09-13 16:00:00,1.85995087446277,1.2670345803355942,1.6038312723478598,2.3694483770541845
2010-09-14 16:00:00,1.7106623871021334,1.1734504962832983,1.1721562760569861,1.9199136896384259
2010-09-15 16:00:00,1.6925930906230511,1.3306708583003111,1.3862805466075105,1.9284892946675036
2010-09-16 16:00:00,1.9571053166753167,1.3839419667401047,1.4772053886858609,2.1096222955252175
2010-09-17 16:00:00,1.6156999284608988,1.8932505597785463,1.6177810101334931,1.6846062701118074
2010-09-20 16:00:00,1.907013782253985,2.5573026547065552,1.983117040614224,1.7707203138639742
2010-09-21 16:00:00,1.6913536761086345,2.3052183409585085,1.7723392303163652,1.2034103409531449
2010-09-22 16:00:00,1.730185893407955,2.0574373987242907,1.7165042172781135,0.33480081302776754
2010-09-23 16:00:00,1.602060885930549,1.6864117433297021,1.2688613052091233,0.033203828218793079
2010-09-24 16:00:00,1.6321308653464286,1.9998586744225195,1.8237907287797812,0.50777540104777907
2010-09-27 16:00:00,1.4219476775846165,1.8375066193150582,1.7380558938816002,0.37220892388414767
2010-09-28 16:00:00,1.0608102010191363,1.5267392436308234,1.6330367913534112,0.22105803338356747
2010-09-29 16:00:00,1.0252372220498174,1.4122225852496793,1.6600962962435932,-0.18570207884636297
2010-09-30 16:00:00,0.68601258029440482,1.2125519767957496,1.1399470545186543,-0.27154766189082546
2010-10-01 16:00:00,0.51482671274449254,1.0983519891811591,1.4606713870813073,-0.55229545370375144
2010-10-04 16:00:00,0.10175724855535696,0.87099536649538456,1.2071111106443915,-1.4079366843509284
2010-10-05 16:00:00,0.97922474300235463,1.417267601955033,1.7469278056559383,-0.61221894762532358
2010-10-06 16:00:00,0.92126455232973947,1.1450854465531677,1.645294534752344,-0.52921906871099955
2010-10-07 16:00:00,0.85336006234349426,0.86517563188614344,1.7538381364894415,-0.39192550198310178
2010-10-08 16:00:00,1.3395788981265715,1.0731622902835323,1.6210094876580639,-0.42772511717882805
2010-10-11 16:00:00,1.4161392009136444,1.1003335164346326,1.6555240111114435,-0.31829909631668563
2010-10-12 16:00:00,1.7429580495963202,1.1555360242774733,1.5535892317854374,0.33391733938834028
2010-10-13 16:00:00,1.8632547188930102,1.2172555968956,1.5515963053873849,1.5812390723846794
2010-10-14 16:00:00,1.9312996389022878,1.0887616372105609,1.7108233543180882,1.3418821314932818
2010-10-15 16:00:00,2.8686786125116623,3.6179860899082459,1.4509625311111261,1.9590047368647057
